f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,clase
-0.26237701844347533,-0.7418658069049261,-0.9439019188593546,1.6830255706189028,1.524489856960967,1.1181134818298801,1.1664762940044286,-0.6643529048200082,-0.49793646841801625,-0.30693548841136165,-0.08350612795341034,-0.4248979653114013,-0.41987250262505066,-0.41953043873952633,-0.385226888977036,0.3312688649802428,-0.46904102058698965,-0.4376582763629245,-0.48239223366171985,-0.5031750245318201,-0.5656367697910597,2.0501956708363105,-0.22770770452360245,-0.28556616972561055,0
-0.24867376315146733,-0.7340640968135929,-0.9326778800460165,1.6830255706189028,1.524489856960967,1.122783912452725,1.1664762940044286,-0.6679512347919311,-0.9593031209072407,-0.3145821798640306,-0.09001892948052626,-0.43370376493141904,-0.42840128141751344,-0.42650707774358687,-0.3922235427354163,0.3203448726950198,-0.4658567281966243,-0.3657036294835897,-0.47977099309015286,-0.5014228646779114,-0.5622564607112537,1.6289474343141677,-0.21841484324731214,-0.27600429423354905,0
-0.23247927964953435,-0.7255533221850522,2.0128367348229004,1.6830255706189028,1.524489856960967,1.1274643439976746,1.1664762940044286,-0.6715505648555637,-0.9622513934695575,-0.3229939404981396,-0.09870253150436493,-0.44090841915772316,-0.4376401250484668,-0.4347518328968945,-0.4003853053600792,0.3112410457452456,-0.4616103382815831,-0.3623303178707027,-0.45268550724515116,-0.4987946248970486,-0.558875151540004,1.6302275505097668,-0.2114451972900944,-0.2647032595028415,0
-0.22002213850829574,-0.7156244184820966,2.0128367348229004,1.6830255706189028,1.524489856960967,1.1329248474667821,1.1664762940044286,-0.6769490599051577,-0.9762536879556488,-0.33216977022325567,-0.10738653356515131,-0.42409689256913735,-0.44759003360923266,-0.44363164621642626,-0.41029623142433713,0.29849588803373023,-0.45630185084186603,-0.3612062140305352,-0.45181142702403343,-0.49528930509799063,-0.5554948424601981,1.6346779544710297,-0.1975059053756589,-0.25253314519859554,0
-0.20008931255405465,-0.7049864502419337,2.0128367348229004,1.6830255706189028,0.32069845521328233,1.1383853509358899,1.1664762940044286,-0.6823475549547519,-0.9799390286585448,-0.34287573831125207,-0.11679340239044114,-0.4513143640806402,-0.45825100709981104,-0.4531445175189811,-0.418457994049,0.282109399560474,-0.45205546092682486,-0.4050542645361441,-0.46491762988186847,-0.49178498539017346,-0.5498603272662256,1.6416785899157127,-0.18588982878029603,-0.239493951320811,0
-0.18015748669142734,-0.6908021592247078,2.0128367348229004,0.4930308116642663,1.524489856960967,1.1454059982533142,1.1664762940044286,-0.6877460500043459,-0.9873097100643368,-0.3520515680363681,-0.521308763725289,-0.47613061754697983,-0.46891198059038947,-0.46329244698776006,-0.42778586563339294,0.2648128284194934,-0.44674797357893886,0.7259892166873498,-0.4631704695314192,-0.487404585755402,-0.5453519150378926,1.6467690519747753,-0.7326145000410291,-0.22558567786948802,0
-0.15897954667803066,-0.6787460619101299,-0.8629274244639563,1.6830255706189028,1.524489856960967,1.1524166446486337,-1.0951903049291125,-0.6958427924870271,-0.9924681869559344,-0.3650517435782518,-0.5263742315756073,-0.4897398533481384,-0.4767296944530397,-0.47407443453116255,-0.4376967916976509,0.08092042447918647,-0.4403783887063771,-0.3971835374702025,-0.4588020686094029,-0.48390026604758485,-0.5397173998439202,1.6524895712238592,-0.1541398861480975,-0.20993824517951898,0
-0.1365564926054784,-0.6617245126530485,-0.8597211277130375,0.5075431502072268,1.524489856960967,1.1594372919660578,-1.1093315967091664,-0.7021413700754567,-0.9991018002211473,-0.7963347423769367,-0.5307166326429482,-0.5033480890584827,-0.34169436390722674,-0.4848554219829647,-0.4481907722417739,0.06726498408177814,-0.4318856088762946,-0.39830864140275457,-0.45443266759560047,-0.4786437864858591,-0.5340828846499478,1.6582200913807212,-0.7256448540838114,-0.19429181258111905,0
-0.11413243844131235,-0.6539228025617153,-0.8501002372751588,0.5113615023922606,1.524489856960967,1.1664579392834822,-1.1142820489235414,-0.7084389475721765,-1.0042622772976584,-0.3887568871176987,-0.5357821004932664,-0.5177583976019053,-0.47601862952322715,-0.4962714676009909,-0.4586847527858969,0.2165634456674489,-0.42445492657088807,-0.3949353297898675,-0.4500642666735842,-0.4742623867598468,-0.5318286785357813,1.6664908421132256,-0.7318394282062115,-0.17864437989115,0
-0.09170918435043733,-0.6432848343215523,-0.8356689016183406,0.5304572636864022,1.524489856960967,1.1742486576029598,-1.1199425660009887,-0.7147375251606062,-1.0094227543741696,-0.4009919934781422,-0.17179048196096405,-0.529765487918536,-0.5044472254372216,-0.5076875132190171,-0.4685956788501548,0.0954861475624879,-0.4180853416983263,-0.3893138104966455,-0.44482178553045015,-0.4690059071981211,-0.5261941633418089,1.670311188884467,2.6677576515388055,-0.16299694720118096,0
-0.06803981610879292,-0.6298096078415338,-0.8204364918200733,1.6830255706189028,1.524489856960967,1.1812693049203842,-1.1312636001558833,-0.7210351026573261,-1.0145832314506804,-0.4132270998385857,-0.18409261819527087,-0.5361700694933904,-0.5293224968847974,-0.5191035588370432,-0.47967271387414284,0.03267144176347946,0.465152759620103,-0.3859404988837584,-0.44045338460843386,-0.4646255075633496,-0.5194325450907532,1.6766717662313506,-0.7240957105068664,-0.14561135536413497,0
-0.04437054787630991,-0.6163353814525411,-0.8052040820218059,1.6830255706189028,1.524489856960967,1.1890700241619665,-1.1369241172333304,-0.7273336802457557,-1.0190036401092424,-0.42622627529003615,-0.548083236635204,2.3393020408156193,-0.5421156650734914,-0.5305196044550694,-0.49016669441826577,0.024478197526851327,0.44604400500241753,-0.37919487575036886,-0.43433782333596826,-0.4584929480746695,-0.5092906177598916,1.6824022863882127,-0.7086072750154858,-0.12996492276573504,0
-0.020701279643826887,-0.6028601549725227,-0.7899716722235386,1.6830255706189028,1.524489856960967,1.1992009582539191,-1.1432946991738497,-0.7336312577424756,-1.0241641171857534,-0.4384613816504797,-0.5553199050191926,2.3393020408156193,-0.5549078331708637,-0.5419356500730954,-0.5006606749623888,0.011733139824420404,0.4301205428669286,-0.3724492526169793,-0.42909534219283424,-0.45411154834865725,-0.5059093085886418,1.690673037120717,-0.7039608443773406,-0.1134484105022275,0
0.0029680385932368235,-0.5900939930297117,-0.7755403365667204,1.6830255706189028,1.524489856960967,1.2070016774955015,-1.148245151388225,-0.7399298353309053,-1.0293145933376977,-0.8269225082780455,-0.5625565734031812,2.3393020408156193,-0.5677010013595577,-0.5533516956911216,-0.5111546555065117,0.1337209206334432,0.4110117882492431,-0.3623303178707027,-0.42647410162126725,-0.4488550687869315,-0.4991476903375861,1.6970336144676006,-0.7016386291509582,-0.09693199824787688,0
0.025391542707015293,-0.5766187665496931,-0.7579027041589833,1.6830255706189028,1.524489856960967,1.214802396737084,-1.1531956036026003,-0.7462274128276251,-1.0344750704142087,-0.8315109231858201,-0.5647277739368516,2.3393020408156193,-0.5804941695482517,-0.5647677413091478,-0.5216486360506347,0.11824551491875492,0.39296513115623355,-0.35895800635020014,-0.4212316204781332,-0.44359858922520573,-0.48900576300672444,1.7097647700691458,-0.7078332032733582,-0.08128486558537858,0
0.0490609109486597,-0.5631445401607004,-0.7450755169701857,1.6830255706189028,1.524489856960967,1.2249333308290364,-1.1581460558169754,-0.7525259904160547,-1.0396355474907197,-0.8399216837294958,-0.24198296499007227,-0.39127591222504393,-0.593286337645624,-0.5761837869271738,-0.5321426165947576,0.10094794368693065,0.3696099866235069,-0.3488390716039235,-0.4159891393349992,-0.43834210966348003,-0.48562445383547476,1.7116749434547665,-0.7008635573161405,-0.06389927374833257,0
0.07397589329526658,-0.549669313680682,-0.7266358103284385,1.6830255706189028,1.524489856960967,1.232734050070619,-1.1616863792187713,-0.7588235679127746,-1.0447960245672308,-0.48740180709225384,-0.5755817764204654,2.3393020408156193,-0.6046583760660149,-0.5875998325452,-0.5426365971388807,0.08456185525001184,0.3505022320976526,-0.34434165615086904,-0.40812541762029814,-0.43220855008355913,-0.47886283558441906,1.7180355208016502,-0.4305995088396642,-0.04477502271842505,0
0.09889097565103484,-0.5376122162750784,-0.7130065489056305,1.6830255706189028,1.524489856960967,1.2413148412363597,-1.1666368314331466,-0.7651221455012042,-1.049956501643742,-0.5004009825437044,-0.26586317058333936,2.3393020408156193,2.042746367671317,-0.5996509363294501,-0.5537136321628686,0.0645339360059302,0.33033137995529127,-0.3375960330174794,-0.40550417704873115,-0.42695207052183337,-0.47097411427628016,1.726946329631954,-0.4166602169252287,-0.027389430881379045,0
0.12380635803428724,-0.5234289253488781,-0.6921616196544136,1.6830255706189028,1.524489856960967,1.6428818665020761,-1.1737074773231733,-0.771419722997924,-1.055116978720253,-0.5134011580855881,-0.27816530681764623,2.3393020408156193,2.042746367671317,-0.6123350980967235,-0.5647906671868567,0.049968212922628805,0.31653111277732293,-0.33085040988408987,-0.39938861577626555,-0.4216955909601076,-0.4642124960252245,2.0501956708363105,-0.4027209250107932,-0.012611577810733037,0
0.1487206403167645,-0.5092446343316523,-0.6817396550750856,1.6830255706189028,1.524489856960967,1.6428818665020761,-1.1786579295375486,-0.7777183005863537,-1.060277455796764,-0.8521567900899395,-0.5929493805050904,2.3393020408156193,2.042746367671317,-0.6243852017893732,-0.5758677022108446,0.03540248983932739,0.6711006703159395,-0.3241047867507003,-0.3915248940615645,-0.4164391113983819,-0.4574508777741688,2.0501956708363105,-0.38800756135423026,0.004774014026312967,0
0.17363592269085548,-0.49435127877721896,-0.662497874199328,1.6830255706189028,1.524489856960967,1.6428818665020761,-1.1836183826654882,-0.7840158780830735,-1.0661680003666576,-0.8674511730857105,-0.5958436478217382,2.3393020408156193,-0.1718338533530723,-0.6370693635566466,-0.5881098461011153,0.014464187900268329,0.27194501876122135,-0.3162340596847587,-0.3862824129184305,-0.410305551818461,-0.4506892595231131,2.0501956708363105,-0.3725191258628497,0.023028985464368178,0
0.1997973192157159,-0.48016698775999306,-0.6464633901670505,1.6830255706189028,1.524489856960967,-0.87649942538422,-1.1885688348798635,-0.7903144556715032,-1.0705884090252193,-0.8628627581779358,-0.5987379151383859,2.3393020408156193,2.042746367671317,-0.6491204673408967,-0.5991868811251032,-0.0001015071804894636,0.2549594591010565,-0.30611612503086666,-0.380166851645965,-0.40504907225673525,-0.4428005382149742,2.0501956708363105,-0.35548254688721415,0.04302241607697108,0
0.22844894385888745,-0.46598269674276716,-0.6328341287442425,1.6830255706189028,1.524489856960967,1.6428818665020761,-1.1935192870942386,-0.796612033168223,-1.0757488861017304,-0.8750978645383793,-0.601633182547403,-0.7218909340743984,2.042746367671317,-0.6618046291081701,-0.6102639161490913,-0.02012935441803035,0.23160431456832983,-0.3027428134179796,-0.3749243705028309,-0.39891651276805523,-0.4360389199639186,2.0501956708363105,-0.34076918323065114,0.06040810792317399,0
0.25336422623297844,-0.45179840572554125,-0.6192048673214346,1.6830255706189028,1.524489856960967,1.6428818665020761,-1.198469739308614,-0.8038096932037785,-1.0816494315961909,-0.8812154177186011,-0.6117641182480393,-0.7403026059658835,0.005843931023550785,-0.6719525585769489,-0.6213409511730792,-0.03833660828124148,0.21037236499312378,-0.292623878671703,-0.3723031299312639,-0.3936600332063294,-0.4292773017128629,2.0501956708363105,-0.6544002510273791,0.07866297935207228,0
0.27827950860706946,-0.4369050501711079,-0.603170383289157,1.6830255706189028,1.524489856960967,1.6428818665020761,-1.2034201915229892,-0.8101082707922082,-1.0868099086727019,-0.5913992110655907,-0.349081856722101,-0.7555119870699414,-0.6970508127408361,-0.6846367203442223,-0.6312518772373372,-0.05563337944039082,0.41950456807932557,-0.2813808400852589,-0.36356532799544516,-0.3884025535533629,-0.421388580404724,2.0501956708363105,-0.6551743227695065,0.0960486711982752,0
0.3119145897617048,-0.42059256545123397,-0.5839296025059605,1.6830255706189028,1.524489856960967,1.6428818665020761,-1.2090807086004365,-0.816405848288928,-1.0927004532425955,-0.6059275247894882,-0.6204479202903519,-0.7707223682648136,-0.7269005384231337,-0.6973208821114957,-0.6423289122613252,-0.07384053329451759,0.4025190084191607,0.5236155222237403,-0.3609440874238781,-0.3822699940646828,-0.4146269621536683,2.0501956708363105,-0.652851107450434,0.11343436304447811,0
0.33309252977510145,-0.4056992098968007,-0.5678951184736829,1.6830255706189028,1.524489856960967,1.6428818665020761,-1.2140311608148118,-0.8227044258773577,-1.0978609303191065,-0.8980379388963861,-0.62551338814067,-0.7787270951425673,-0.7453792257763623,-0.7093709858041454,-0.650490674885988,-0.09204768714864436,0.15198600379905383,-0.2656413861381447,-0.3530813658009633,-0.37701351450295706,-0.4067382408455294,2.0501956708363105,-0.6497538203892339,0.13168903445506258,0
0.36174515450988676,-0.3915149188795748,-0.5550679312848853,1.6830255706189028,1.524489856960967,1.6428818665020761,-1.2189816130291866,-0.829902085912913,-1.1030214073956175,-0.8965088006239389,-0.6356443238413064,2.3393020408156193,-0.7588824588035471,-0.7220561476630192,-0.23889521593262686,-0.1093441582805406,-0.2938799368211175,-0.25777065907220315,-0.34347048373581296,-0.3708799549230362,-0.39997662259447375,2.0501956708363105,-0.6420091025971986,0.1490746262921086,0
0.3866594367923641,-0.3709480469364562,-0.5382313730185975,1.6830255706189028,1.524489856960967,1.6428818665020761,-1.224642130106634,-0.8361996634096329,-1.108911951965511,-0.9018612846227205,-0.6341971901829826,-0.8147513663649023,-0.7723856918307318,-0.7360084255795397,-0.37123558164717035,-0.12755181218008918,-0.28963354690607634,2.087512988748179,-0.33997516294312824,-0.36562347536131046,-0.3920889013777785,2.0501956708363105,-0.6373636720517435,0.16646021812915462,0
0.41655817567791875,-0.3588919496218783,-0.5197916663768501,1.6830255706189028,1.524489856960967,1.6428818665020761,-1.2295925823210092,-0.8424982409980626,-1.1140724290420219,-0.9079788378029423,-0.6421569253499485,-0.8323619655141234,-0.7858899249492385,-0.7480595293637898,-0.37473290843291307,-0.14484838332106978,-0.2832639620335145,-0.24765272441831102,-0.33473268179999416,-0.3621191556534933,-0.37856466478422346,2.0501956708363105,-0.6327172414135983,0.18471588963130817,0
0.4489471426817847,-0.3376150130505266,-0.5069644791880525,1.6830255706189028,1.524489856960967,-0.9794269155002686,-1.234553035448949,-0.849695901033618,-1.119232906118533,-0.9133323218921571,-0.6472223932002668,-0.8451711286638324,-0.7993931579764232,-0.7607436911310631,-0.6982961417676827,0.05634069176930208,-0.2747711822034321,-0.23978199735236946,-0.32949020065686013,-0.3559865961648132,-0.37405725264733425,2.0501956708363105,-0.6303940260945258,0.2021014814683542,0
0.4626503979737927,-0.32555891573594875,-0.4877226983122949,1.6830255706189028,1.524489856960967,-0.989563850145484,-1.2395034876633242,-0.8559934785303379,-1.1251334516129934,-0.9186848058909386,-0.6530119279259314,-0.8611815825101542,-0.8136074559334204,-0.772793794823713,-0.7111223402312659,0.04541639945682602,-0.26734049989802555,-0.23078816653864487,-0.3259958799559616,-0.3454726369501209,-0.36616853133919536,2.0501956708363105,-0.6280708107754532,0.21948707330540018,0
1.3433930787481574,-0.30641017286724503,-0.47088714013856814,1.6830255706189028,1.524489856960967,-0.9942422815060125,-1.2451640047407715,-0.8631921386576031,-1.131023996182887,-0.9248023590711605,-0.6624187967512214,-0.8771910362656617,-0.8271106889606051,-0.7854779565909863,-0.7227824297351189,0.03813353791517531,-0.25990881750078787,-0.2229174394727033,-0.31725807802014283,-0.34196831724230375,-0.3582798100310564,2.0501956708363105,-0.17969425456520577,0.2368726651424462,0
1.3770361606357029,0.2801072104174173,-0.4524474334968208,1.6830255706189028,1.524489856960967,-0.9989207128665409,-1.2508245218182186,-0.87218896367912,-1.136184473259398,-0.9301548430699419,-0.8208964338617787,-0.8940025628542476,-0.8413249869176024,-0.7975290603752364,-0.7356086281987019,0.03358172444937253,-0.2524781351953813,-0.2150477124991462,-0.3137637573192442,-0.33583575775362373,-0.352645294837084,2.0501956708363105,2.6677576515388055,0.2577355753652152,0
1.3894873012272588,0.2935824368974358,-0.43400772685507355,1.6830255706189028,1.524489856960967,-1.0020420006553843,-1.2557749740325939,-0.8829859537783081,-1.1413449503359092,-0.9362723962501638,-0.666760197726193,-0.9092119439583055,-0.8548282199447872,-0.8095791640678862,-0.7466856632226899,0.06544431870090764,-0.24504645279814363,-0.20830208936575664,-0.30764719595499246,-0.32970219817370283,-0.3481378827001948,2.0501956708363105,2.42537518716927,0.2751211672022612,0
1.4094191270898861,0.30634859884024684,-0.41797324282279597,1.6830255706189028,1.524489856960967,-1.0137330785956535,-1.2614354911100412,-0.8901836138138635,-1.1494557001596504,-0.9370374654316039,-0.47137715200508434,-0.9244223251531778,-0.8676213881334812,-0.8216292677605359,-0.7577626982466779,0.039043920610152744,-0.2376157704927371,-0.19930725845964753,-0.3006575544614092,-0.3235696386850228,-0.3391220583349726,2.0501956708363105,2.6677576515388055,0.2898985202271227,2
1.4555133495689874,0.31982382532026526,2.0128367348229004,1.6830255706189028,-0.9973484250977956,-1.0113928628231788,-1.2670960081874885,-0.8982813563882546,-1.155346244729544,-0.7443360403902682,-0.4829562214564139,-0.9396317062572357,-0.881124621160666,-0.8336793714531856,-0.7688397332706659,-0.26319513339560474,-0.23018508818733055,-0.19143753148609047,-0.29541507331827516,-0.3174370791963428,-0.33236044008391696,2.0501956708363105,-0.11154793866266356,0.30728411206416867,2
1.481675746185462,0.333298051709258,2.0128367348229004,1.6830255706189028,-1.0033219729419827,-1.0301145890029764,-1.2699162658126477,-0.90547901642381,-1.1612467902240042,-0.7565711467507118,-0.6986011385787952,-0.9548420874521079,-0.8946288542791725,-0.8457294751458353,-0.7799157682012064,-0.2859542007246187,-0.22275340579009284,-0.18469190835270088,-0.2892995120458096,-0.3113045197076627,-0.3244717187757781,2.0501956708363105,-0.6001922269465823,0.3272779427133992,2
1.5028576865653136,0.3467732781892765,2.0128367348229004,1.6830255706189028,-1.0115327259640445,-1.0308946609271348,-1.2769969126162388,-0.9135757589064913,-1.1700876075411277,-0.970683507877607,-0.7058368068704146,-0.9700514685561658,-0.9081320873063573,-0.8577795788384852,-0.7909928032251944,-0.3032507718655993,0.23160431456832983,-0.1756970774465918,-0.28318295068155785,-0.3051709601277418,-0.31545689450199965,2.0501956708363105,-0.5916734374124194,0.34553261412398373,2
1.5315103113000987,0.36095756920650235,2.0128367348229004,1.6830255706189028,-1.0145230002071584,-1.031674732851293,-1.2847776233693375,-0.9234736665585537,-1.178198357364869,-0.9768010610578288,-0.7116263415960794,-0.9860619224024876,-0.9223463852633546,-0.8698306826227353,-0.8026528927290475,-0.3214584257651479,-0.2047067486970833,-0.16895145431320224,-0.2761933091879746,-0.29903840063906184,-0.3075681731938607,2.0501956708363105,-0.5862529350321468,0.3629182059610297,2
-0.7556952090473769,0.3737237311493134,2.0128367348229004,1.6830255706189028,-1.0167632056601936,-1.046486098488195,-1.2904381404467848,-0.9297712440552734,-1.185569038770661,-0.9844477525104977,-0.7145206089127272,-0.9996711582036463,-0.9351395534520487,-0.8812467282407613,-0.8131468732731705,-0.34057516224157713,-0.19727606639167672,-0.16108172733964513,-0.2709508280448405,-0.29290584115038176,-0.30080655494280506,2.0501956708363105,-0.5816065043940016,0.3803037977980757,2
1.5713739630253534,0.3850707639266838,2.0128367348229004,1.6830255706189028,-1.0249839595994568,-1.0511665300331445,-1.2939784638485805,-0.9342696565660319,-1.1892493790112737,-0.986741959964385,-0.7166918094463977,-1.0116822488835342,-0.947931721549421,-0.8913936576179399,-0.8224747448575633,-0.3524102372853681,-0.19090648151911493,-0.15433610420625557,-0.26570834690170647,-0.28852444142436945,-0.2951710396573889,2.0501956708363105,-0.5754119302716014,0.3942120712493987,2
1.5863153317352208,0.390744280315369,2.0128367348229004,1.6830255706189028,-1.0287143017154483,-1.0503864581089861,-1.2868978170449894,-0.9360698216437031,-1.1885093105933242,-0.9737427845129345,-0.7145206089127272,-1.0172827574436818,-0.9514850460158397,-0.8971021804727533,-0.8283052896562136,-0.3615140642351424,-0.1643660445041918,-0.15096279259336853,-0.26396118655125717,-0.2876483614974152,-0.2951710396573889,2.0501956708363105,2.6677576515388055,0.40725126512718324,2
-0.7507127526275269,0.39003521577816164,2.0128367348229004,1.6830255706189028,-1.0234838220192992,-1.0457060265640368,-1.2854876882324096,-0.9342696565660319,-1.178198357364869,-0.9898012365997125,-0.5473601698522266,-1.0156826121407825,-0.950774981177349,-0.8964671223065291,-0.8277222351763486,-0.36242414690286673,-0.16542814202886766,-0.15208689643353607,-0.2622140262008079,-0.2894015214425646,-0.2974252457715554,2.0501956708363105,-0.579283289074929,-0.6402336433295457,2
-0.7556952090473769,0.3212419543946802,2.0128367348229004,1.6830255706189028,-1.0190034111132287,-1.0457060265640368,-1.2833574936431937,-0.9315704090412349,-1.1678774032118469,-0.9722126461500541,-0.5451889693185562,-1.0124823215349836,-0.947931721549421,-0.8945649480826584,-0.8242239082971584,-0.36242414690286673,0.1572934911469398,-0.15321100027370357,-0.26396118655125717,-0.2911536812964732,-0.2996794518857218,2.0501956708363105,2.6677576515388055,-0.6428408820501611,2
0.7118012215314753,0.39003521577816164,2.0128367348229004,1.6830255706189028,-1.0205035486933862,-1.0449259546398784,-1.2847776233693375,-0.9306713265941091,-1.1671373347938976,-0.9714485770590472,-0.5451889693185562,-1.0124823215349836,-0.947931721549421,-0.8945649480826584,-0.8242239082971584,-0.36242414690286673,0.1572934911469398,-0.15433610420625557,-0.26483526677237496,-0.2911536812964732,-0.30080655494280506,2.0501956708363105,2.6677576515388055,-0.6384944840908996,2
0.7043265368100867,0.3212419543946802,2.0128367348229004,1.6830255706189028,-1.0182633432403512,-1.0449259546398784,-1.2847776233693375,-0.9306713265941091,-1.1678774032118469,-0.9691543696051599,-0.548083236635204,-1.0124823215349836,-0.947931721549421,-0.8945649480826584,-0.8242239082971584,-0.36242414690286673,0.15410919875657447,-0.15321100027370357,-0.26396118655125717,-0.2911536812964732,-0.2996794518857218,2.0501956708363105,2.6677576515388055,-0.6384944840908996,2
-0.7656611219786905,0.31344024430334694,2.0128367348229004,1.6830255706189028,-1.0145230002071584,-1.0418056669432454,-1.2819473648306141,-0.9279720790693121,-1.1678774032118469,-0.9714485770590472,-0.548083236635204,-1.0124823215349836,-0.947931721549421,-0.895199006157282,-0.8020698382491825,-0.3351136661443875,0.15304710123189857,-0.15321100027370357,-0.26396118655125717,-0.2911536812964732,-0.30080655494280506,2.0501956708363105,2.6677576515388055,-0.6471872800094227,2
-0.7669072361294599,0.3240792126345356,2.0128367348229004,1.6830255706189028,-1.0145230002071584,-1.043365810791562,-1.281237299967542,-0.9279720790693121,-1.1531360404002629,-0.9714485770590472,-0.7181389431047215,-1.0124823215349836,-0.9486427864792333,-0.895199006157282,-0.8189774180718207,-0.3132646814830979,-0.17392092185895008,-0.14871458491303352,-0.26396118655125717,-0.2911536812964732,-0.30080655494280506,2.0501956708363105,2.6677576515388055,-0.6480573596745302,2
-0.7681523501886155,0.2857817268971283,2.0128367348229004,1.6830255706189028,-1.0160131368701149,-1.0425857388674038,-1.281237299967542,-0.9270719965304764,-1.1523959719823136,-0.9722126461500541,-0.7181389431047215,-1.0124823215349836,-0.9486427864792333,-0.895199006157282,-0.8207255814179683,-0.3615140642351424,0.15304710123189857,-0.14983868875320105,-0.26396118655125717,-0.29202976122342744,-0.29855234882863857,2.0501956708363105,2.6677576515388055,-0.6489264392480687,2
-0.7743819208508486,0.31698656708040984,0.3300309868710572,1.6830255706189028,1.524489856960967,-1.0394654511707708,-1.2762868477531668,-0.9270719965304764,-1.1501857676530327,-0.9905653056907194,-0.7181389431047215,-1.0124823215349836,-0.947931721549421,-0.895199006157282,-0.8248069627770235,-0.36242414690286673,-0.17604411681647067,-0.1453412733001465,-0.26483526677237496,-0.29202976122342744,-0.29855234882863857,2.0501956708363105,2.6677576515388055,-0.6506645983951457,2
-0.7756270349100042,0.31982382532026526,0.32922891263704696,1.6830255706189028,1.524489856960967,-1.0386853792466124,-1.2755767828900948,-0.9261719139916408,-1.1811386291875323,-0.9928595131446067,-0.7210332104213694,-1.0124823215349836,-0.9465105917811177,-0.8958330642319056,-0.8253900172568884,-0.363334229570591,0.15198600379905383,-0.14871458491303352,-0.26396118655125717,-0.29202976122342744,-0.29855234882863857,2.0501956708363105,2.6677576515388055,-0.6515336779686841,2
-0.7768731490607735,0.3148593734687875,0.33163413524651664,1.6830255706189028,-1.0107926580911668,-1.0355650915499794,-1.2699162658126477,-0.9261719139916408,-1.1885093105933242,-0.9974479280523815,-0.5509785040442209,-1.0124823215349836,-0.9457995268513052,-0.8958330642319056,-0.8294713986159437,-0.364245312329159,-0.17498201929179483,-0.14421716945997898,-0.2613399459796902,-0.29202976122342744,-0.29629814271447213,-0.6204317408708736,2.6677576515388055,-0.08563136355379698,2
-0.7781192632115429,0.3148593734687875,0.32441846741810754,1.6830255706189028,1.524489856960967,-1.0324548047754512,-1.2699162658126477,-0.925272831544515,-1.1862991062640436,-0.9974479280523815,-0.5502544371688745,-1.0100821035806349,-0.9465105917811177,-0.8958330642319056,-0.8294713986159437,-0.364245312329159,-0.18559799407939784,-0.14084385784709197,-0.2613399459796902,-0.29202976122342744,-0.27939459713255477,-0.6210677986055619,-0.5583743512032758,-0.08563136355379698,2
-0.7793643772706985,0.31982382532026526,0.32201324480863786,1.6830255706189028,1.524489856960967,-1.0324548047754512,-1.2692162018631399,-0.925272831544515,-1.1862991062640436,-0.9974479280523815,-0.5502544371688745,-1.0092820309291852,-0.9465105917811177,-0.8958330642319056,-0.8300544530958087,-0.3678866430909,0.15304710123189857,-0.12960081926064784,-0.2613399459796902,-0.29290584115038176,-0.28052170018963807,-0.6395214736377468,2.6677576515388055,-0.08563136355379698,2
-0.7831017196313929,0.2857817268971283,0.3196080221991681,1.6830255706189028,1.524489856960967,-1.0277743732305018,1.1664762940044286,-0.9243727490056795,-1.1877792430999419,-0.9974479280523815,-0.5502544371688745,-1.0060717394152436,-0.9436673321531895,-0.8958330642319056,-0.8300544530958087,-0.3687967257586244,-0.1845368966465531,-0.12960081926064784,-0.2587187054081232,-0.29290584115038176,-0.304186864022611,-0.6427027624019664,2.6677576515388055,-0.08563136355379698,2
-0.7843478337821622,0.28081727504565046,0.31720279958969844,1.6830255706189028,1.524489856960967,1.6428818665020761,1.1664762940044286,-0.922573584019718,-1.1870391746819926,-0.9997421355062687,-0.5517015708271983,-0.2207654288389083,-0.9408250726165831,-0.8939308900080347,-0.8312195619620912,-0.3706178911849167,-0.1505657773262234,0.2965075429069076,-0.2587187054081232,-0.29378192107733603,-0.30531396707969427,-0.645884051166186,2.6677576515388055,-0.08563136355379698,2
-0.7843478337821622,0.28152633958285794,0.31800487382370873,1.6830255706189028,1.524489856960967,1.6428818665020761,-1.2692162018631399,-0.9216735014808823,-1.1870391746819926,-0.9997421355062687,-0.5517015708271983,-0.2207654288389083,-0.9209252554950514,-0.8945649480826584,-0.8318026164419563,-0.3760793872821063,-0.16118175211382646,0.29425933522657255,-0.24998190356409059,-0.2911536812964732,-0.31094848227366667,-0.6490653399304056,2.6677576515388055,-0.6671811106586533,2
0.7018353086001616,0.3091848569890766,0.31800487382370873,1.6830255706189028,1.524489856960967,-1.0036021445037009,-1.2692162018631399,-0.9108775114734041,-1.1877792430999419,-0.9997421355062687,-0.7116263415960794,-0.2231666468840716,-0.9230574501931671,-0.8901255414686926,-0.8347178888412814,-0.3779005527083986,-0.1558742647659405,0.35272273583912817,0.11523561527876618,-0.29202976122342744,-0.31320268838783316,-0.6535197442547798,-0.6001922269465823,-0.6732656677649916,2
