f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,clase
0.0,0.20037476323128492,0.011964313652979064,0.0,0.0,1.0,0.8750022858426659,0.0,1.0,0.0,0.014925427299573829,1.0,0.0,0.08000019136741586,0.0012600117373240231,1
0.0,0.3977570827278884,0.11160730794942182,0.0,0.0,1.0,0.8750022858426659,0.10666666666666666,1.0,0.0,0.029850869115433436,0.0,0.0,0.10000017397037805,4.001360462557203e-05,1
1.0,0.8619304060299968,0.3214288762143172,0.0,0.0,1.0,0.8750022858426659,0.14035091427346888,1.0,0.0,0.014925427299573829,1.0,0.0,0.03500014352556189,6.002040693835892e-05,1
1.0,0.4102180852977381,0.08928573968452644,0.0,0.0,0.9230750813201397,0.0,0.061403598383105384,1.0,0.0,0.029850869115433436,0.0,0.0,0.36000038273483176,0.0,1
1.0,0.20348892681011735,0.0982144381071586,0.0,0.0,0.9230750813201397,0.0,0.02333342139948863,1.0,0.0,0.014925427299573829,1.0,0.0,0.04000013917630244,0.0002100193232365665,1
1.0,0.2762618149739496,0.4330365397471091,0.0,0.0,0.0,0.0,0.11701761029552066,1.0,0.0,0.029850869115433436,0.0,0.0,0.09000018614830452,0.0017300152885314345,1
0.0,0.7175073552758561,0.07142869842263216,0.0,0.0,1.0,0.8750022858426659,0.22807079344670383,1.0,0.0,0.014925427299573829,1.0,0.0,0.0,0.00010003401156393095,1
1.0,0.22741527551197568,0.0058929054006002235,0.0,0.0,0.07692149827440542,0.0,0.00877197617516945,1.0,1.0,0.0,0.0,1.0,0.1400002261614915,0.0,1
1.0,0.29183826370130306,0.0357144381071586,0.0,0.0,0.0,0.0,0.0175439523503389,1.0,1.0,0.0,0.0,1.0,0.1400002261614915,0.0,1
0.0,0.19838050980938066,0.10267860952678966,0.0,0.0,0.6153839576143356,0.0,0.0029825071260197317,1.0,1.0,0.0,1.0,0.0,0.060000208764453666,0.0,1
0.0,0.3084113699035094,0.48803639751376104,0.0,0.0,0.6153839576143356,0.1250001698054552,0.052631622207935935,1.0,1.0,0.0,1.0,0.0,0.1400002261614915,1.0003401156392575e-05,1
1.0,0.6074761823576611,0.9405357930220319,0.4999995498634285,0.5000009908688136,1.0,0.8750022858426659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.292835077588189,0.0982144381071586,0.0,0.0,1.0,0.8750022858426659,0.1578947492022674,1.0,1.0,0.0,1.0,0.0,0.08000019136741586,0.00025003292786213854,1
1.0,0.23152672221379333,0.36750074672507715,0.0,0.0,1.0,0.8750022858426659,0.014561445224319167,1.0,1.0,0.0,1.0,0.0,0.04000013917630244,0.0,1
1.0,0.34579447146027836,0.04607151492738988,0.0,0.0,0.3846146742234825,0.1250001698054552,0.00877197617516945,1.0,1.0,0.0,0.0,1.0,0.07000020006593477,0.0,1
0.0,0.39563871635772685,0.10714295873810574,0.4999995498634285,0.5000009908688136,0.3076914657463496,0.3750004571685332,0.0,1.0,1.0,0.0,1.0,0.0,0.08000019136741586,0.00020001592208017394,1
0.0,0.30940834020242847,0.1607144558863271,0.0,0.0,0.692306824050923,0.0,0.03508778727913742,1.0,1.0,0.0,0.0,0.0,0.18000019136741585,6.002040693835892e-05,1
1.0,0.23676042525303556,0.06250017779168504,0.4999995498634285,0.5000009908688136,0.0,0.0,0.08192986998499939,1.0,1.0,0.0,0.0,0.0,0.05600019484682343,6.002040693835892e-05,1
0.0,0.20348892681011735,0.00749996444166301,0.0,0.0,0.9230750813201397,0.0,0.0043860467983549145,1.0,1.0,0.0,1.0,0.0,0.10000017397037805,1.0003401156392575e-05,1
0.0,0.23152672221379333,0.35714260315473567,0.0,0.0,0.07692149827440542,0.0,0.014561445224319167,1.0,1.0,0.0,1.0,0.0,0.04000013917630244,0.00042003864647313476,1
1.0,0.20249258215933066,0.0,0.4999995498634285,0.5000009908688136,0.9230750813201397,0.0,0.00877197617516945,1.0,1.0,0.0,1.0,0.0,0.030000147874821345,0.0,1
1.0,0.28660456066206086,0.02678573968452644,0.0,0.0,0.4615376432722335,0.0,0.0175439523503389,0.0,1.0,0.0,0.0,1.0,0.16000020876445367,0.0,1
1.0,0.26380078112169325,0.008928698422632192,0.4999995498634285,0.5000009908688136,0.0,0.1250001698054552,0.00877197617516945,1.0,1.0,0.0,1.0,0.0,0.1400002261614915,0.0020400165222842423,1
1.0,0.2180680924144856,0.7857147936905287,0.9999999999999999,1.0,1.0,0.9999999999999999,0.0,1.0,1.0,0.0,0.0,0.49999874479473344,0.22500023920926981,1.0,0
1.0,0.23887871341718062,0.0,0.4999995498634285,0.5000009908688136,0.4615376432722335,0.25000039185874273,0.0,1.0,1.0,0.0,0.0,1.0,0.2500006523889177,1.0003401156392575e-05,0
1.0,0.4579439325426184,0.004464349211316082,0.4999995498634285,0.5000009908688136,0.0,0.0,0.052631622207935935,1.0,1.0,0.0,0.0,0.0,0.11600022964089904,0.0011300196233386024,0
1.0,0.2647977514206123,0.05357147936905288,0.0,0.0,0.692306824050923,0.0,0.052631622207935935,1.0,1.0,0.0,1.0,0.0,0.07500019571667531,8.00272092511458e-05,0
0.0,0.22529589246359902,0.013392869842263233,0.9999999999999999,1.0,0.15384504879208383,0.8750022858426659,0.3508772856836722,1.0,1.0,0.0,0.0,1.0,0.15000021746297257,0.0,0
0.0,0.41956386068693036,0.013392869842263233,0.0,0.0,0.15384504879208383,0.0,0.013157905551983984,1.0,1.0,0.0,1.0,0.0,0.15000021746297257,0.0004399933477382302,0
1.0,0.6053583634296154,0.007321461589884365,0.4999995498634285,0.5000009908688136,0.3846146742234825,0.0,0.00877197617516945,0.0,0.0,0.1641798454581699,1.0,0.0,0.1900000086985189,0.02732001797277741,0
1.0,0.41956386068693036,0.044642958738105754,0.0,0.0,0.692306824050923,0.0,0.040877256328287134,1.0,1.0,0.0,1.0,0.0,0.060000208764453666,0.0,1
0.0,0.36760128070172693,0.03875005333750553,0.4999995498634285,0.5000009908688136,0.7692300325280559,0.0,0.03508778727913742,1.0,1.0,0.0,1.0,0.0,0.1400002261614915,0.0001299921139854207,1
1.0,0.37595025784523656,0.03875005333750553,0.4999995498634285,0.5000009908688136,0.0,0.0,0.0014035396723351967,1.0,1.0,0.0,1.0,0.0,0.08500018701815641,0.0017900356954697917,1
0.5000004593523683,0.5087850382505626,0.12500017779168504,0.0,0.0,0.2307682572692167,0.25000039185874273,0.0175439523503389,1.0,1.0,0.0,1.0,1.0,0.5800007132785501,0.0,1
1.0,0.43401867872499167,0.08928573968452644,0.4999995498634285,0.5000009908688136,0.692306824050923,0.0,0.10526324441587187,1.0,1.0,0.0,1.0,1.0,0.10000017397037805,0.0,1
1.0,0.0,0.14285721905357932,0.4999995498634285,0.5000009908688136,0.2307682572692167,0.0,0.0029825071260197317,1.0,1.0,0.0,0.0,0.0,0.20549989953210665,0.0,1
1.0,0.254455005732501,0.0,0.7500009002731428,0.5000009908688136,0.49999931591890906,0.5000013061958092,0.0,1.0,1.0,0.0,1.0,0.49999874479473344,0.0,0.0,1
0.0,0.41433031405972126,0.08928573968452644,0.4999995498634285,0.5000009908688136,0.0,0.0,0.08771935077630315,1.0,1.0,0.0,0.0,0.0,0.0,2.000680231278515e-05,1
1.0,0.42467290333579943,0.08928573968452644,0.0,0.0,0.0,0.0,0.03508778727913742,1.0,1.0,0.0,1.0,0.0,0.23000014787482137,0.00016000231745460017,1
0.0,0.31464188682963756,0.4464295873810573,0.0,0.0,0.07692149827440542,0.0,0.03508778727913742,1.0,1.0,0.0,0.0,0.0,0.09000018614830452,0.01062002070287231,1
1.0,0.43302186483810573,0.08928573968452644,0.0,0.0,0.15384504879208383,0.25000039185874273,0.0175439523503389,1.0,1.0,0.0,1.0,0.0,0.17400021398356502,0.0,1
1.0,0.3447976575733924,0.02678573968452644,0.0,0.0,0.6153839576143356,0.1250001698054552,0.0057894690491497175,1.0,1.0,0.0,0.0,0.0,0.11000016527185916,0.002510020073491653,1
1.0,0.5897812890541295,0.2321431365297908,0.0,0.0,0.0,0.0,0.03508778727913742,1.0,1.0,0.0,0.0,0.0,0.0,0.0022799939479422986,1
0.0,0.43401867872499167,0.044642958738105754,0.4999995498634285,0.5000009908688136,0.2307682572692167,0.1250001698054552,0.0175439523503389,1.0,1.0,0.0,0.0,0.0,0.08000019136741586,0.0,1
0.0,0.41433031405972126,0.10714295873810574,0.4999995498634285,0.5000009908688136,0.9230750813201397,0.0,0.07017548062104252,1.0,1.0,0.0,1.0,0.0,0.09000018614830452,0.0,1
1.0,0.34890972992334246,0.10714295873810574,0.0,0.0,0.692306824050923,0.0,0.026315811103967968,1.0,1.0,0.0,0.0,0.0,0.15000021746297257,0.0006700194732875836,1
0.0,0.48697822900911414,0.14285721905357932,0.0,0.0,0.0,0.0,0.10526324441587187,1.0,1.0,0.0,1.0,0.0,0.23999996520592437,0.0,1
1.0,0.5327102920681894,0.14589301207561126,0.0,0.0,0.9230750813201397,0.0,0.0014035396723351967,1.0,1.0,0.0,1.0,0.0,0.054000144395413785,0.0010000275093531782,1
1.0,0.3354518821842002,0.0803572190535793,0.0,0.0,0.2307682572692167,0.25000039185874273,0.0175439523503389,1.0,1.0,0.0,0.0,0.0,0.3200002435585293,0.04000005835317341,1
1.0,0.4205608309858494,0.0982144381071586,0.0,0.0,0.2307682572692167,0.25000039185874273,0.0,1.0,1.0,0.0,1.0,0.0,0.09000018614830452,0.0,1
1.0,0.48498444482330916,0.06250017779168504,0.0,0.0,0.3846146742234825,0.0,0.0175439523503389,1.0,1.0,0.0,0.0,0.0,0.15000021746297257,2.000680231278515e-05,1
1.0,0.7819319075855145,0.25000017779168504,0.0,0.0,0.8461535830457343,0.6250016327447615,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.00012004081387671783,1
0.5000004593523683,0.401869233283855,0.05357147936905288,0.0,0.0,0.0,0.0,0.00877197617516945,1.0,1.0,0.0,0.0,0.0,0.1860004297068338,0.0012199981326984494,1
1.0,0.33333343760802203,0.1607144558863271,0.4999995498634285,0.5000009908688136,0.0,0.25000039185874273,0.08771935077630315,1.0,1.0,0.0,1.0,0.0,0.10000017397037805,0.01210002025688734,1
1.0,0.7891581435142969,0.01928577524286343,0.0,0.0,0.0,0.0,0.020526342054818236,0.0,0.0,0.04477628189872147,0.0,0.0,0.09000018614830452,0.0,1
1.0,0.3467914417591974,0.05357147936905288,0.0,0.0,0.692306824050923,0.0,0.07894741452445743,1.0,0.0,0.014925427299573829,0.0,0.0,0.05000013047778354,3.0010203469177724e-05,1
0.0,0.32610610679500796,0.07142869842263216,0.0,0.0,0.3076914657463496,0.3750004571685332,0.0,1.0,1.0,0.0,0.0,0.0,0.13800017571008183,1.0003401156392575e-05,1
1.0,0.2762618149739496,0.020892834283926215,0.4999995498634285,0.5000009908688136,1.0,0.8750022858426659,0.0,1.0,1.0,0.0,1.0,0.0,0.05000013047778354,0.0,1
1.0,0.28037404373593267,0.41071479369052866,0.4999995498634285,0.5000009908688136,0.4615376432722335,0.0,0.052631622207935935,1.0,1.0,0.0,0.0,0.0,0.0,0.04000005835317341,1
1.0,0.3831776668642672,0.05660727239108482,0.0,0.0,0.07692149827440542,0.0,0.020526342054818236,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,0.45694711865573245,0.07142869842263216,0.0,0.0,0.2307682572692167,0.0,0.00877197617516945,1.0,1.0,0.0,0.0,0.0,0.11050015613841431,0.0,1
0.0,0.1993768544601673,0.0058929054006002235,0.0,0.0,0.9230750813201397,0.0,0.03508778727913742,1.0,0.0,0.029850869115433436,0.0,0.0,0.16000020876445367,1.0003401156392575e-05,1
1.0,0.5130217709908859,0.04767857396845264,0.0,0.0,0.07692149827440542,0.0,0.0057894690491497175,1.0,1.0,0.0,1.0,0.0,0.0840001878880083,0.0,1
0.0,0.24299094217916373,0.0058929054006002235,0.0,0.0,0.6153839576143356,0.0,0.0014035396723351967,1.0,1.0,0.0,0.0,0.0,0.1900000086985189,0.0,1
1.0,0.40398756837161,0.10714295873810574,0.0,0.0,0.07692149827440542,0.0,0.0057894690491497175,1.0,1.0,0.0,0.0,0.0,0.060000208764453666,0.0,1
0.0,0.4579439325426184,0.16821446122007766,0.0,0.0,1.0,0.8750022858426659,0.0,1.0,1.0,0.0,1.0,0.0,0.08000019136741586,0.0,1
0.0,0.3769471342969357,0.19642869842263216,0.0,0.0,0.3846146742234825,0.0,0.19298253648140481,1.0,1.0,0.0,0.0,1.0,0.05000013047778354,0.0,1
1.0,0.2876013745489468,0.08928573968452644,0.0,0.0,1.0,0.8750022858426659,0.0029825071260197317,1.0,1.0,0.0,0.0,0.0,0.05000013047778354,0.04208003637903553,1
1.0,0.3343304079069411,0.01928577524286343,0.0,0.0,0.3846146742234825,0.8750022858426659,0.0,1.0,1.0,0.0,1.0,0.0,0.05000013047778354,0.0,1
1.0,0.21084185648570314,0.011964313652979064,0.4999995498634285,0.5000009908688136,0.3846146742234825,0.0,0.010175515847504646,1.0,1.0,0.0,1.0,1.0,0.10000017397037805,0.0,1
1.0,0.3042992975535594,0.07142869842263216,0.0,0.0,0.8461535830457343,0.7500019592937137,0.0057894690491497175,1.0,0.0,0.029850869115433436,1.0,0.0,0.16000020876445367,0.013000024174886127,1
1.0,0.5337071059550753,0.044642958738105754,0.0,0.0,0.4615376432722335,0.0,0.4868420357372458,1.0,0.0,0.014925427299573829,0.0,0.0,0.17600017744978563,0.0011200162221822081,1
0.0,0.28348930219899676,0.2201788228768117,0.0,0.0,0.9230750813201397,0.0,0.0057894690491497175,1.0,1.0,0.0,1.0,0.0,0.11000016527185916,0.010000020840419075,1
1.0,0.4912149617494373,0.06107144381071587,0.4999995498634285,0.5000009908688136,0.4615376432722335,0.0,0.0057894690491497175,1.0,1.0,0.0,1.0,1.0,0.19999982602962194,0.0,1
0.0,0.29383189147507494,0.41071479369052866,0.4999995498634285,0.5000009908688136,0.3846146742234825,0.1250001698054552,0.10526324441587187,1.0,1.0,0.0,0.0,0.0,0.010000165271859152,0.00016000231745460017,1
1.0,0.26691603958475735,0.02678573968452644,0.4999995498634285,0.5000009908688136,0.5384607491372028,0.5000013061958092,0.026315811103967968,1.0,1.0,0.0,0.0,0.0,0.06600018614830452,2.000680231278515e-05,1
1.0,0.41121505559665716,0.08928573968452644,0.4999995498634285,0.5000009908688136,0.692306824050923,0.0,0.2456135715816388,1.0,1.0,0.0,0.0,0.0,0.1400002261614915,0.0,1
1.0,0.32809989098081294,0.46428698422632164,0.0,0.0,0.8461535830457343,0.7500019592937137,0.0,1.0,1.0,0.0,0.0,0.0,0.07000020006593477,0.011100018798058005,1
0.0,0.5607480874718654,0.16375017779168505,0.0,0.0,0.3846146742234825,0.1250001698054552,0.03508778727913742,1.0,1.0,0.0,0.0,1.0,0.12000015657334025,0.0,1
1.0,0.3271029206818939,0.05500003555833702,0.0,0.0,0.692306824050923,0.0,0.0043860467983549145,1.0,1.0,0.0,1.0,0.0,0.05000013047778354,0.0,1
0.5000004593523683,0.3510281744995206,0.020892834283926215,0.0,0.0,0.9230750813201397,0.0,0.0014035396723351967,1.0,1.0,0.0,1.0,0.0,0.1300002348600104,0.010040020898772248,1
0.0,0.25956404838137004,0.017857219053579287,0.4999995498634285,0.5000009908688136,0.8461535830457343,0.7500019592937137,0.03508778727913742,1.0,1.0,0.0,1.0,0.0,0.1300002348600104,0.0,1
1.0,0.35725869142564876,0.5178573968452643,0.0,0.0,0.07692149827440542,0.0,0.0043860467983549145,1.0,1.0,0.0,1.0,0.0,0.0,0.0028600349118700352,1
1.0,0.25757026419556506,0.02982153270655838,0.4999995498634285,0.5000009908688136,0.0,0.0,0.07017548062104252,1.0,1.0,0.0,0.0,1.0,0.12000015657334025,0.0,1
1.0,0.4289096360761226,0.04767857396845264,0.0,0.0,0.2307682572692167,0.25000039185874273,0.0043860467983549145,1.0,1.0,0.0,0.0,0.0,0.22000033054371831,0.04500003959679624,1
1.0,0.41844238640967124,0.008928698422632192,0.0,0.0,0.2307682572692167,0.25000039185874273,0.14035091427346888,1.0,1.0,0.0,0.0,1.0,0.2100005132126153,0.0,1
1.0,0.5379438386953985,0.1785716038232324,0.0,0.0,0.2307682572692167,0.25000039185874273,0.07894741452445743,1.0,1.0,0.0,0.0,0.0,0.07050019093248991,0.0,1
0.0,0.2824923319000777,0.25000017779168504,0.0,0.0,0.0,0.0,0.0057894690491497175,1.0,1.0,0.0,1.0,0.0,0.08000019136741586,0.0,1
0.0,0.3031778232763003,0.08928573968452644,0.4999995498634285,0.5000009908688136,0.2307682572692167,0.25000039185874273,0.1578947492022674,1.0,1.0,0.0,1.0,0.0,0.10000017397037805,0.004560039996932289,1
0.0,0.7081617362986969,0.15178591747621148,0.4999995498634285,0.5000009908688136,1.0,0.8750022858426659,0.17543870155260632,1.0,1.0,0.0,0.0,0.0,0.0,4.001360462557203e-05,1
1.0,0.27514034069669047,0.4092853485428194,0.0,0.0,0.3846146742234825,0.0,0.05561412933395567,1.0,1.0,0.0,0.0,0.0,0.05000013047778354,0.012120021849095358,1
1.0,0.4236760894489135,0.19642869842263216,0.4999995498634285,0.5000009908688136,0.0,0.0,0.052631622207935935,1.0,1.0,0.0,0.0,0.0,0.030000147874821345,0.0,1
1.0,0.28137085762281866,0.05357147936905288,0.4999995498634285,0.5000009908688136,0.9230750813201397,0.0,0.018947374601133708,1.0,1.0,0.0,0.0,0.0,0.060000208764453666,0.0006700194732875836,1
1.0,0.26380078112169325,0.0,0.0,0.0,0.0,0.0,0.0175439523503389,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,0.3323366237211361,0.5208940788257215,0.0,0.0,0.2307682572692167,0.25000039185874273,0.0,1.0,1.0,0.0,0.0,0.0,0.08900018353874885,0.0,1
1.0,0.28560774677517486,0.006071408252378868,0.0,0.0,0.4615376432722335,0.0,0.0029825071260197317,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1
1.0,0.1890348908322215,0.25000017779168504,0.0,0.0,0.8461535830457343,0.0,0.03508778727913742,1.0,1.0,0.0,1.0,0.0,0.30000060889632324,0.0,1
1.0,0.4974454786755655,0.1785716038232324,0.0,0.0,0.2307682572692167,0.25000039185874273,0.0073684365028342524,1.0,1.0,0.0,1.0,0.0,0.27500019571667533,0.0,1
1.0,0.3416823991103284,0.4464295873810573,0.0,0.0,0.9230750813201397,0.25000039185874273,0.00877197617516945,1.0,1.0,0.0,0.0,0.0,0.36000038273483176,0.0,1
1.0,0.3084113699035094,0.01928577524286343,0.0,0.0,0.4615376432722335,0.0,0.03508778727913742,1.0,1.0,0.0,0.0,0.0,0.060000208764453666,1.0003401156392575e-05,1
1.0,0.5130217709908859,0.044642958738105754,0.4999995498634285,0.5000009908688136,0.692306824050923,0.0,0.00877197617516945,1.0,1.0,0.0,1.0,0.0,0.0,0.0019500380129243936,1
0.0,0.4122118694835431,0.05803582858036896,0.0,0.0,0.07692149827440542,0.0,0.018947374601133708,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.37171350946371007,0.07285725461191632,0.4999995498634285,0.5000009908688136,0.7692300325280559,0.1250001698054552,0.0014035396723351967,1.0,1.0,0.0,1.0,0.0,0.06400013569689489,1.0003401156392575e-05,1
0.0,0.29383189147507494,0.020892834283926215,0.4999995498634285,0.5000009908688136,1.0,0.8750022858426659,0.0043860467983549145,1.0,1.0,0.0,1.0,0.0,0.060000208764453666,0.0008700353953677575,1
1.0,0.32610610679500796,0.4464295873810573,0.4999995498634285,0.5000009908688136,0.3846146742234825,0.1250001698054552,0.04385964603276647,1.0,1.0,0.0,0.0,0.0,0.0,0.00017000571861099274,1
1.0,0.3862929268914516,0.07446431365297908,0.0,0.0,0.0,0.0,0.0029825071260197317,1.0,1.0,0.0,1.0,0.0,0.15000021746297257,0.0,1
1.0,0.25856723449448415,0.18160732572859034,0.4999995498634285,0.5000009908688136,0.3076914657463496,0.0,0.010175515847504646,1.0,1.0,0.0,1.0,0.0,0.07000020006593477,0.00184000060020407,1
1.0,0.36037394988871285,0.013392869842263233,0.0,0.0,0.0,0.0,0.010175515847504646,1.0,1.0,0.0,1.0,0.0,0.11000016527185916,0.0014000072524658382,1
0.0,0.6469780413146744,0.2321431365297908,0.0,0.0,0.2307682572692167,0.25000039185874273,0.10824563412035121,1.0,1.0,0.0,0.0,0.0,0.036500203110416386,0.0,1
0.0,0.2824923319000777,0.011964313652979064,0.0,0.0,0.6153839576143356,0.0,0.026315811103967968,1.0,1.0,0.0,1.0,1.0,0.08000019136741586,0.0,1
1.0,0.4236760894489135,0.18160732572859034,0.4999995498634285,0.5000009908688136,0.2307682572692167,0.25000039185874273,0.038070176983616755,1.0,1.0,0.0,0.0,0.0,0.23999996520592437,0.0,1
0.0,0.8660424783799467,0.21428591747621148,0.0,0.0,1.0,0.8750022858426659,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1
0.0,0.5025545213244346,0.2901787873184747,0.4999995498634285,0.5000009908688136,0.3846146742234825,0.0,0.0057894690491497175,1.0,0.0,0.029850869115433436,1.0,0.0,0.0,0.00018000911976738705,1
0.0,0.24398775606604967,0.02375012445417954,0.4999995498634285,0.5000009908688136,0.0,0.0,0.03508778727913742,1.0,0.0,0.014925427299573829,1.0,0.0,0.9999999999999999,2.000680231278515e-05,1
1.0,0.1993768544601673,0.11160730794942182,0.0,0.0,0.692306824050923,0.0,0.0029825071260197317,1.0,0.0,0.014925427299573829,1.0,0.0,0.0,6.002040693835892e-05,1
1.0,0.21283454578727648,0.008928698422632192,0.0,0.0,0.6153839576143356,0.0,0.011754365879648787,1.0,0.0,0.0597017091982953,1.0,0.0,0.08000019136741586,8.00272092511458e-05,1
1.0,0.3894081837903954,0.10125005333750552,0.0,0.0,1.0,0.8750022858426659,0.0,1.0,0.0,0.07462713649786912,1.0,0.0,0.08800018440860075,0.001460027659404197,1
1.0,0.3136450729427516,0.10714295873810574,0.0,0.0,0.0,0.0,0.04385964603276647,1.0,0.0,0.014925427299573829,1.0,0.0,0.0,0.00022002272439295908,1
0.0,0.2824923319000777,0.02821429587381058,0.0,0.0,0.2307682572692167,0.0,0.0029825071260197317,1.0,1.0,0.0,1.0,0.0,0.07200016353215538,0.0,1
1.0,0.5056697797874986,0.05357147936905288,0.0,0.0,0.2307682572692167,0.25000039185874273,0.0,1.0,1.0,0.0,1.0,1.0,0.15000021746297257,0.0,1
1.0,0.2772587852728686,0.016428662864295174,0.0,0.0,0.3846146742234825,0.0,0.0043860467983549145,1.0,1.0,0.0,0.0,0.0,0.1400002261614915,0.0005500307604585555,1
0.0,0.2772587852728686,0.044642958738105754,0.4999995498634285,0.5000009908688136,1.0,0.8750022858426659,0.11403510316950093,1.0,1.0,0.0,1.0,0.0,0.1400002261614915,0.0,1
1.0,0.28037404373593267,0.004464349211316082,0.4999995498634285,0.5000009908688136,0.3846146742234825,0.0,0.0043860467983549145,1.0,1.0,0.0,1.0,0.0,0.10000017397037805,0.0007000296767567631,1
1.0,0.29383189147507494,0.06392873398096918,0.0,0.0,0.0,0.0,0.018947374601133708,1.0,1.0,0.0,0.0,0.0,0.06800014961452512,1.0003401156392575e-05,1
1.0,0.47875392789718096,0.025178680643463652,0.0,0.0,0.0,0.0,0.013157905551983984,1.0,0.0,0.029850869115433436,1.0,0.0,0.11250020658982395,0.005000017714356214,1
0.0,0.33121514944387703,0.09071447366549562,0.4999995498634285,0.5000009908688136,1.0,0.8750022858426659,0.0,1.0,1.0,0.0,0.0,0.0,0.09000018614830452,0.0005999956651928321,1
1.0,0.4361371233011698,0.08928573968452644,0.0,0.0,0.2307682572692167,0.0,0.03508778727913742,1.0,1.0,0.0,0.0,0.0,0.1050001696211186,0.0,1
1.0,0.254455005732501,0.03875005333750553,0.0,0.0,0.6153839576143356,0.0,0.052631622207935935,1.0,1.0,0.0,1.0,0.0,0.054000144395413785,7.002380809475149e-05,1
1.0,0.366604466814841,0.044642958738105754,0.0,0.0,0.692306824050923,0.0,0.061403598383105384,1.0,1.0,0.0,1.0,0.0,0.10000017397037805,0.0,1
1.0,0.32610610679500796,0.02982153270655838,0.0,0.0,0.15384504879208383,0.0,0.040877256328287134,1.0,1.0,0.0,1.0,0.0,0.05000013047778354,0.0,1
1.0,0.41956386068693036,0.07732160382323239,0.0,0.0,0.0,0.0,0.052631622207935935,1.0,1.0,0.0,1.0,0.49999874479473344,0.060000208764453666,0.0,1
1.0,0.30629308173936437,0.044642958738105754,0.0,0.0,0.0,0.0,0.00877197617516945,1.0,1.0,0.0,1.0,0.0,0.05500021311371312,0.0,1
0.0,0.3447976575733924,0.07285725461191632,0.0,0.0,0.692306824050923,0.0,0.00877197617516945,1.0,1.0,0.0,0.0,0.0,0.09000018614830452,0.0005000137546765891,1
1.0,0.4672897079318106,0.02982153270655838,0.0,0.0,0.8461535830457343,0.0,0.0014035396723351967,1.0,1.0,0.0,1.0,0.0,0.060000208764453666,5.001700578196461e-05,1
1.0,0.6127097289848703,0.08178577524286344,0.0,0.0,1.0,0.8750022858426659,0.010175515847504646,1.0,1.0,0.0,1.0,0.0,0.10000017397037805,3.0010203469177724e-05,1
1.0,0.41844238640967124,0.011964313652979064,0.4999995498634285,0.5000009908688136,0.15384504879208383,0.0,0.0029825071260197317,1.0,1.0,0.0,1.0,0.0,0.09000018614830452,0.0,1
1.0,0.6458565670374153,0.10714295873810574,0.4999995498634285,0.5000009908688136,1.0,0.8750022858426659,0.052631622207935935,1.0,1.0,0.0,1.0,0.0,0.09000018614830452,4.001360462557203e-05,1
1.0,0.28560774677517486,0.11303586413870596,0.4999995498634285,0.5000009908688136,0.0,0.0,0.0057894690491497175,1.0,1.0,0.0,1.0,0.0,0.08000019136741586,0.010580020644519135,1
1.0,0.27202508223362637,0.05500003555833702,0.0,0.0,0.3846146742234825,0.0,0.0029825071260197317,1.0,1.0,0.0,0.0,0.0,0.17800040187157334,0.0,1
1.0,0.31464188682963756,0.0357144381071586,0.0,0.0,0.9230750813201397,0.0,0.0175439523503389,1.0,1.0,0.0,1.0,0.0,0.10000017397037805,0.0,1
1.0,0.7299687019521786,0.09678588191787446,0.0,0.0,0.0,0.0,0.08473689061889958,1.0,1.0,0.0,0.0,0.0,0.16000020876445367,0.0,1
1.0,0.23676042525303556,0.0,0.4999995498634285,0.5000009908688136,1.0,0.8750022858426659,0.0,1.0,0.0,0.0597017091982953,1.0,0.0,0.022500197891305043,1.0003401156392575e-05,1
1.0,0.24398775606604967,0.020892834283926215,0.0,0.0,1.0,0.8750022858426659,0.0,1.0,0.0,0.04477628189872147,1.0,0.0,0.1750001957166753,0.0076900208570914105,1
0.0,0.6645478049917337,0.0058929054006002235,0.0,0.0,1.0,0.8750022858426659,0.0,1.0,1.0,0.0,0.0,1.0,0.03100012960793165,0.0002700397301749254,1
0.0,0.3385671406472643,0.044642958738105754,0.0,0.0,1.0,0.8750022858426659,0.0,1.0,0.0,0.014925427299573829,1.0,0.0,0.04600020354534232,0.0030000304270118494,1
1.0,0.32299084833194386,0.03125008889584252,0.0,0.0,0.3846146742234825,0.0,0.013157905551983984,1.0,0.0,0.029850869115433436,0.0,0.0,0.08700018527845263,3.0010203469177724e-05,1
1.0,0.2876013745489468,0.0,0.0,0.0,0.3846146742234825,0.0,0.03508778727913742,1.0,0.0,0.1641798454581699,1.0,1.0,0.0,0.0,1
1.0,0.49320874593524233,0.1785716038232324,0.0,0.0,1.0,0.8750022858426659,0.0,1.0,0.0,0.029850869115433436,1.0,0.0,0.008500192672193693,1.0003401156392575e-05,1
1.0,0.3810592848529023,0.09678588191787446,0.4999995498634285,0.5000009908688136,0.4615376432722335,0.0,0.0043860467983549145,1.0,1.0,0.0,0.0,1.0,0.04000013917630244,0.0,1
